time,pm10 standard,pm25 standard,pm100 standard,pm10 env,pm25 env,pm100 env,03um,05um,10um,25um,50um,100um,temp,gas,humidity,pressure,altitude
1771460030.1082156,0,0,0,0,0,0,69,18,5,1,0,0,25.1196484375,169909,23.23554741490909,1002.00032720381,94.08505436900981
1771460032.120688,0,0,0,0,0,0,69,18,5,1,0,0,25.1880078125,169909,23.20884594185916,1001.997467867808,94.10907650568282
1771460034.13361,0,0,0,0,0,0,69,18,5,1,0,0,25.2684765625,170236,23.141157015058024,1001.9955786881594,94.12494809921301
1771460036.146819,0,0,0,0,0,0,60,15,3,1,0,0,25.3864453125,169746,23.096933420516297,1001.9985575214356,94.09992199321067
1771460038.159442,0,0,0,0,0,0,60,15,3,1,0,0,25.4712109375,169097,23.092252580369895,1002.0089027766057,94.01300875078228
1771460040.1711378,0,0,0,0,0,0,60,15,3,1,0,0,25.5239453125,169909,23.08539132003543,1002.0078037475427,94.02224195199344
1771460042.1829233,0,0,0,0,0,0,60,15,3,1,0,0,25.534296875,170072,23.070418074285765,1001.998943802821,94.09667672741173
1771460044.1958485,0,0,0,0,0,0,60,15,3,1,0,0,25.5321484375,170072,23.028472847312656,1002.0005866018281,94.08287509144674
1771460046.2088022,0,0,0,0,0,0,60,15,3,1,0,0,25.5735546875,170729,23.005167144438385,1002.0032548746256,94.06045818864385
1771460048.220941,0,0,0,0,0,0,57,14,4,2,0,0,25.6040234375,171391,22.955008407657303,1002.0103460311302,94.00088364310284
1771460050.2338383,0,0,0,0,0,0,57,14,4,2,0,0,25.5723828125,171890,22.900660359237193,1002.0117111964371,93.98941459361458
1771460052.2470703,0,0,0,0,0,0,57,14,4,2,0,0,25.528828125,171890,22.892495930529122,1002.010684897671,93.99803675070386
1771460054.2600904,0,0,0,0,0,0,66,15,5,2,0,0,25.455,172393,22.892723945878057,1002.0080640655741,94.02005495834615
1771460056.2731066,0,0,0,0,0,0,66,15,5,2,0,0,25.3997265625,172057,22.92029543076798,1002.0049454690228,94.04625505935164
1771460058.2860277,0,0,0,0,0,0,66,15,5,2,0,0,25.3919140625,171723,22.935422453391787,1002.0041425320413,94.05300074222431
1771460060.298991,0,0,0,0,0,0,57,13,5,2,0,0,25.4048046875,172898,22.931075743533352,1002.0098839728646,94.00476549755831
1771460062.3120222,0,0,0,0,0,0,57,13,5,2,0,0,25.4075390625,172057,22.92604208975992,1001.9988199216582,94.09771749011259
1771460064.3249629,0,0,0,0,0,0,57,13,5,2,0,0,25.4438671875,172729,22.95459716141882,1001.9983049211036,94.1020441649272
1771460066.3347795,0,0,0,0,0,0,57,13,5,2,0,0,25.4794140625,171723,22.988332065307954,1001.9912946597725,94.16093966140788
1771460068.346805,0,0,0,0,0,0,57,13,5,2,0,0,25.49796875,173237,22.994812902347558,1001.997741167851,94.10678042790623
1771460070.358591,0,0,0,0,0,0,57,13,5,2,0,0,25.474140625,173577,22.972310091085127,1002.0085533429154,94.01594442437361
1771460072.3715503,0,0,0,0,0,0,48,10,4,2,0,0,25.4399609375,173407,22.94911271224513,1002.0091632050292,94.0108208316492
1771460074.3844867,0,0,0,0,0,0,48,10,4,2,0,0,25.4204296875,173918,22.947790419577576,1002.0097567753709,94.00583411229964
1771460076.3974466,0,0,0,0,0,0,48,10,4,2,0,0,25.4106640625,173407,22.95756861500055,1002.0022586106086,94.06882807442712
1771460078.4103632,0,0,0,0,0,0,42,10,4,2,0,0,25.4614453125,173748,22.96622875960874,1001.99620964046,94.1196472674198
1771460080.4227793,0,0,0,0,0,0,42,10,4,2,0,0,25.5528515625,174605,22.935877151057,1001.991526975112,94.15898789897089
